name,latitude,longitude,ndwi
CALDES 2,42.5046,0.8006,-0.4184545
CAMARASA II 1,41.8749,0.8781,-0.25807637
CANELLES,41.958,0.634,-0.66195333
CASTREJON 1,39.852001,-4.474,-0.18765002
CASTRELO GRUPO 1,42.2917,-8.1136,-0.32794508
CASTRO II - Castro Hydroelectric Power Plant Spain,41.575401,-6.1872,-0.14289598
CEDILLO 1,39.663898,-7.54,-0.055542573
CENTRAL HIDRAULICA DOMENO,42.6758,-1.2395,-0.40908042
CERNADILLA,42.0208,-6.417,-0.3967337
CIJARA 1,39.373001,-5.016,-0.07933655
COFRENTES HYDRO,39.247002,-1.094,-0.3025347
CORNATEL 1,42.471001,-6.813,-0.15034616
CORTES 1,39.242199,-0.8782,-0.5197215
Central Hidroelectrica de Conso,42.166873,-7.175245,-0.18348981
Central de l'embassament de Darnius Boadella,42.34038429,2.83505879,-0.55201817
Central de l'embassament de La Baells,42.11826235,1.879835414,-0.58638984
Central de l'embassament de Pasteral I,41.98449599,2.600532576,-0.2736845
Central de l'embassament de Sant Ponç,41.96268329,1.605051744,-0.026262304
Central de l'embassament de Sau,41.96761928,2.414154641,-0.32509214
Central de l'embassament de Susqueda,41.98538029,2.571035327,-0.57977647
Chanza,37.5586685,-7.520417,0.25593343
Contreras,39.545417,-1.502917,0.4927079
DOIRAS 1 - Doiras Hydroelectric Power Plant Spain,43.386002,-6.825,-0.3441149
DUQUE,36.919998,-3.344,-0.4025108
EL PUEYO,42.729062,-0.305922,-0.5123184
ENTREPENAS 1,40.493,-2.75,-0.009868628
ERISTE 1,42.5899,0.4927,-0.5037751
ESCALES 1,42.3161,0.7463,-0.33870968
EUME 1,43.403999,-8.043,-0.7559248
Ebro,42.974583,-4.04875,0.12641053
El Cairat,41.57079803,1.864241398,-0.40869448
Estany gento sallente,42.500623,0.989212,-0.17892456
FLIX 1,41.2331,0.5472,0.5092504
FRIEIRA,42.155998,-8.193,-0.12549895
GRADO I 1,42.164001,0.241,-0.497112
GUADALMENA 1,38.356998,-2.921,-0.6098158
Gabriel galan,40.221274,-6.133104,0.22464973
García de Sola/PUERTO PENA,39.145417,-5.18625,0.07062962
Gobantes,36.95558,-4.798108,-0.52118623
Guijo granadilla,40.180133,-6.142519,0.067903824
Guillena GUILLENA GR 1 GENERAC,37.567315,-6.049541,0.12707013
IZNAJAR 1,37.276001,-4.387,0.03621359
Ibon de Ip,42.708,-0.496,-0.3329811
Itoiz,42.80375,-1.362083,0.68543845
JM ORIOL 1 - Jose Maria de Oriol (Alcantara) Hydroelectric Power Plant Spain,39.730301,-6.8849,0.011198938
LA BARCA 1,43.352001,-6.201,-0.6623072
LA SERENA,38.912998,-5.413,0.19850561
LAFORTUNADA CINQUETA 1,42.5741,0.1824,-0.6214095
"LAFORTUNADA-CINCA GR,1",42.570999,0.202,-0.7193986
LANUZA 1,42.709,-0.304,-0.13127078
LAS CONCHAS 1,41.944,-8.035,-0.25826055
LAS ONDINAS 1,42.8427,-6.4701,-0.3992557
LAS PICADAS 1,40.333,-4.249,-0.30093542
Los Peares,42.465,-7.724,-0.025695466
MEDIANO 1,42.317001,0.2,0.8125788
MENUZA,41.3217,-0.3508,-0.23706101
MEQUINENZA,41.368999,0.274,0.013163672
MIRANDA 1 (HC),43.33083333,-6.20333333,-0.6859908
MONTEFURADO 3,42.39111111,-7.2175,-0.054038707
MORALETS GR 1 GENERAC,42.569,0.757,-0.34393334
Montamara,42.673534,1.235138,-0.3978156
Muela,39.243581,-0.931709,-0.266433
NUEVO CHORRO,36.914799,-4.771129,-0.1155867
Nansa Falls (Peña de Bejo hdam - Rozadio ror - Celis ror - Herrerías ror),43.133094,-4.3884443,-0.29283518
OLIANA 3,42.12055556,1.30694444,0.71861917
ORELLANA,38.986,-5.538,0.14254168
PAMPANEIRA 1,36.939999,-3.343,-0.5634548
PEAREII,42.465,-7.724,-0.025695466
PENADRADA 1,42.854,-6.459,-0.7571168
PONT DE REI 1,42.8384,0.739,-0.43101665
PONTENOVO 1,42.3746,-7.2351,-0.3963877
PORTO,42.161999,-6.921,-0.55372864
PORTODEMOUROS,42.855,-8.189,-0.27192345
PORTODEMOUROS 1,42.855,-8.189,-0.27192345
PRADA 1,42.311001,-7.041,-0.42434806
PROAZA 1,43.259998,-6.007,-0.64601225
PUENTE BIBEY 4,42.3342,-7.2152,-0.6079466
Pintado,37.98416667,-5.95472222,-0.3278234
Portas Las,42.11625,-7.212083,0.51800585
"QUERENO GR, 1",42.417,-6.832,-0.3724008
REGUEIRO (MAO) 1,42.342999,-7.475,-0.6381464
REMOLINA 1,42.917,-5.05,-0.5994853
RIBADELAGO 2,41.9781,-6.1404,-0.3217859
Ribarroja Riba-Roja,41.2512192,0.4870597,-0.29824373
Ricobayo RICOBA II1 - Ricobayo Hydroelectric Power Plant Spain,41.5260254,-5.9845018,-0.056968298
"S,EST IIG1",42.414001,-7.6496,0.1611376
SALAS,41.924,-7.943,-0.11161456
SALIME 1 - Salime Hydroelectric Power Plant Spain,43.237,-6.847,-0.37273067
SALIME 3 - Salime Hydroelectric Power Plant Spain,43.237,-6.847,-0.37273067
SAN AGUSTIN 1,42.15333333,-7.07,-0.7127156
SAN JUAN 1,40.373001,-4.312,0.12182835
SAN PEDRO 2,42.45222222,-7.71361111,-0.23362732
SANTA MARINA 1,42.668999,-6.512,-0.5456829
SEIRA HYDROELECTRIC PLANT ,42.478026,0.4360963,-0.4836636
SEROS II 1,41.46861111,0.46194444,-0.48157188
SOBRADELO 2,42.4139,-6.9191,-0.33062574
SOBRON 1,42.76722222,-3.10027778,-0.026259836
Salt de Freser,42.3642447,2.174705208,-0.64562947
Santiago Jares,42.39305556,-7.08888889,-0.3392942
Saucelle SAUCE II 1 - Saucelle Hydroelectric Power Plant Spain,41.041734,-6.805412,-0.62260926
Silvon SILVON 1 - Silvon Hydroelectric Power Plant Spain,43.387117,-6.825233,-0.6144991
Soutelo,42.1543,-7.1887,-0.6317195
TAMBRE II GRUPO 1,42.8368,-8.8498,-0.5542534
"TANES GR,1 GENERAC,",43.221001,-5.428,-0.24417752
TAVASCAN INFERIOR,42.646,1.26,-0.52911437
TERMENS,41.700183,0.735934,-0.48871192
TERRADETS 1,42.0748,0.9162,-0.39084223
TORAN,42.2312,-7.8303,-0.6176773
TRANCO DE BEAS 1,38.174999,-2.796,-0.20015803
Tajo encantada TJE1,36.908265,-4.763865,-0.0020369675
Talarn Talarn Hydroelectric Power Plant Spain - Talarn Hydroelectric Power Plant Spain,42.17969,0.91314,-0.050628286
Torrejon,39.835871,-5.989523,-0.21568164
Tregurà,42.34174258,2.296907389,-0.6444968
Urdiceto,42.67719,0.270431,-0.52563953
VELLE GRUPO 2,42.3589,-7.851,0.314698
VIELHA 1,42.70888889,0.79722222,-0.33630776
VILLANUA,42.706001,-0.52,-0.57383615
Valdecanas,39.77787,-5.612464,-0.13512813
Valparaiso,41.993,-6.271,-0.17942986
Villalcampo VILLALC 21 - Villalcampo Hydroelectric Power Plant Spain,41.491101,-6.084608,0.08831918
Villarino VLLRINO 1G - Almendra (Villarino) Hydroelectric Power Plant Spain,41.271328,-6.320278,-0.021332346
ZUJAR,38.917,-5.479,0.20859885
Abelvattnet,65.545168,14.981899,-0.008169531
Ajaure,65.509167,15.625556,-0.04199888
Akkats Akkats Hydroelectric Power Station Sweden - Akkats Hydroelectric Power Station Sweden,66.6313945,19.819811,-0.10959289
Alfta,61.341075,16.006847,-0.5679306
Anjan,63.6833,12.6333,-0.57925075
Asele,64.102,17.2891,-0.37500682
Avesta Storfors,60.15,16.1667,-0.46585456
Avestaforsen,60.15,16.1667,-0.46585456
Balforsens krv,64.655189,18.48563,-0.017531171
Bassalt,56.51083333,13.40027778,-0.6208808
Bastusel Bastusel G1 - Bastusel Hydroelectric Power Plant Sweden,65.403606,18.673154,-0.12045164
Batfors,64.832573,20.223732,-0.22469741
Bergeforsen Bergeforsen Hydroelectric Power Station Sweden - Bergeforsen Hydroelectric Power Station Sweden,62.5193565,17.3850875,0.152743
Bergvattnet,64.55,15.2333,-0.54425323
Bergvik,61.2667,16.85,-0.5990553
Bjorna,63.5667,18.55,-0.62008554
Bjurfors nedre krv,64.1023,19.5671,-0.17247552
Bjurfors övre krv,64.1023,19.5671,-0.17247552
Blasjön,64.74166667,14.25444444,-0.6490185
Blybergs kraftverk,61.146912,14.146147,-0.2586702
Boden Boden Hydroelectric Power Station Sweden - Boden Hydroelectric Power Station Sweden,65.8078,21.6716,-0.020818697
Brynge,63.25888889,18.33222222,-0.5345121
Bullerforsen,60.508889,15.436944,-0.15197603
Dabbsjö,64.607742,15.465791,-0.23459087
Dejefors,59.60805556,13.47583333,-0.37064615
Dönje,61.389765,16.388557,-0.604865
Edensforsen,63.68385,17.00645,-0.20589109
Edsele,63.40416667,16.55638889,-0.27204767
Eldforsen,60.43777778,14.22777778,-0.27963507
Flasjön,60.0833333,13.9833333,-0.6180978
Forshaga,59.52611111,13.49916667,-0.16942315
Forshult,59.95583333,13.525,-0.4176215
